srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label,text_features,attack_context,multi_class_label
175.45.176.1,0,149.171.126.12,0,42,6,3e-06,200,0,254,0,0,0,0,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930709,1421930709,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,14,14,6,8,6,6,6, Fuzzers,1,Network_Activity: Protocol:Protocol_42 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Multiple_Destination_Ports Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type: Fuzzers - Network_Activity: Protocol:Protocol_42 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Multiple_Destination_Ports Potential_DoS_Outbound,0
175.45.176.2,49679,149.171.126.13,80,114,5,0.620915,752,354,254,252,2,1,5,8722.611328,3994.105469,10,8,255,255,789379698,3597753662,75,44,0,0,4286.871159,123.246172,1421930708,1421930709,64.689667,81.928,0.113723,0.047415,0.066308,0,1,0.0,0.0,0,1,2,1,2,1,1,1,Reconnaissance,1,Network_Activity: Protocol:Protocol_114 Service:Other Connection_State:State_5 Balanced_Communication Duration:0.6s. Behavioral_Pattern: Normal_Behavior,MALICIOUS_ACTIVITY Type:Reconnaissance - Network_Activity: Protocol:Protocol_114 Service:Other Connection_State:State_5 Balanced_Communication Duration:0.6s. Behavioral_Pattern: Normal_Behavior,6
175.45.176.2,50040,149.171.126.10,179,114,5,0.965646,534,354,254,252,2,1,0,3984.896973,2568.22876,10,8,255,255,3823472834,2369269585,53,44,0,0,6301.332598,211.437672,1421930708,1421930709,105.758889,130.966141,0.11141,0.04888,0.06253,0,1,0.0,0.0,0,3,3,2,2,1,1,1, Fuzzers,1,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Balanced_Communication Duration:1.0s. Behavioral_Pattern: Normal_Behavior,MALICIOUS_ACTIVITY Type: Fuzzers - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Balanced_Communication Duration:1.0s. Behavioral_Pattern: Normal_Behavior,0
175.45.176.0,4035,149.171.126.16,111,120,6,1.1e-05,168,0,254,0,0,0,0,61090908.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421930709,1421930709,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,2,1,1,2,1,1,1,Reconnaissance,1,Network_Activity: Protocol:Protocol_120 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Reconnaissance - Network_Activity: Protocol:Protocol_120 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Potential_DoS_Outbound,6
175.45.176.1,1043,149.171.126.18,53,120,6,1.1e-05,114,0,254,0,0,0,2,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421930709,1421930709,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,16,16,5,5,5,3,5,Generic,1,Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Generic - Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Potential_DoS_Outbound,5
175.45.176.1,47439,149.171.126.18,53,120,6,8e-06,114,0,254,0,0,0,2,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421930709,1421930709,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,9,2,8,2,2,2,Generic,1,Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Generic - Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Potential_DoS_Outbound,5
175.45.176.1,47439,149.171.126.18,53,120,6,8e-06,114,0,254,0,0,0,2,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421930709,1421930709,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,16,16,5,5,5,2,5,Generic,1,Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Generic - Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Potential_DoS_Outbound,5
175.45.176.0,40939,149.171.126.10,80,114,5,0.684601,6806,268,254,252,4,1,5,73853.23438,2617.583008,14,6,255,255,419993817,433489268,486,45,0,0,3218.806928,185.259266,1421930709,1421930709,49.065692,122.745797,0.152524,0.070864,0.08166,0,1,0.0,0.0,0,3,2,2,2,1,1,1, Fuzzers,1,Network_Activity: Protocol:Protocol_114 Service:Other Connection_State:State_5 Duration:0.7s. Behavioral_Pattern: Normal_Behavior,MALICIOUS_ACTIVITY Type: Fuzzers - Network_Activity: Protocol:Protocol_114 Service:Other Connection_State:State_5 Duration:0.7s. Behavioral_Pattern: Normal_Behavior,0
175.45.176.1,0,149.171.126.12,0,5,6,8e-06,200,0,254,0,0,0,0,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930710,1421930710,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,9,2,2,2,2,2,Analysis,1,Network_Activity: Protocol:Protocol_5 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Analysis - Network_Activity: Protocol:Protocol_5 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Potential_DoS_Outbound,1
175.45.176.1,0,149.171.126.12,0,5,6,8e-06,200,0,254,0,0,0,0,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930710,1421930710,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,9,2,2,2,2,2,Backdoors,1,Network_Activity: Protocol:Protocol_5 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Backdoors - Network_Activity: Protocol:Protocol_5 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Potential_DoS_Outbound,2
175.45.176.1,0,149.171.126.12,0,5,6,8e-06,200,0,254,0,0,0,0,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930710,1421930710,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,9,2,2,2,2,2,Exploits,1,Network_Activity: Protocol:Protocol_5 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Exploits - Network_Activity: Protocol:Protocol_5 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Potential_DoS_Outbound,4
175.45.176.1,0,149.171.126.12,0,5,6,8e-06,200,0,254,0,0,0,0,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930710,1421930710,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,9,2,2,2,2,2,DoS,1,Network_Activity: Protocol:Protocol_5 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:DoS - Network_Activity: Protocol:Protocol_5 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Potential_DoS_Outbound,3
175.45.176.1,0,149.171.126.12,0,5,6,8e-06,200,0,254,0,0,0,0,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930710,1421930710,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,9,2,2,2,2,2, Fuzzers,1,Network_Activity: Protocol:Protocol_5 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type: Fuzzers - Network_Activity: Protocol:Protocol_5 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Potential_DoS_Outbound,0
175.45.176.1,0,149.171.126.12,0,89,6,1.1e-05,200,0,254,0,0,0,0,133333328.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930711,1421930711,0.006,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,9,7,13,6,6,6,Analysis,1,Network_Activity: Protocol:Protocol_89 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Destination_Ports Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Analysis - Network_Activity: Protocol:Protocol_89 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Destination_Ports Potential_DoS_Outbound,1
175.45.176.1,0,149.171.126.12,0,89,6,1.1e-05,200,0,254,0,0,0,0,133333328.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930711,1421930711,0.006,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,9,7,13,6,6,6,Backdoors,1,Network_Activity: Protocol:Protocol_89 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Destination_Ports Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Backdoors - Network_Activity: Protocol:Protocol_89 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Destination_Ports Potential_DoS_Outbound,2
175.45.176.1,0,149.171.126.12,0,89,6,1.1e-05,200,0,254,0,0,0,0,133333328.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930711,1421930711,0.006,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,9,7,13,6,6,6,Exploits,1,Network_Activity: Protocol:Protocol_89 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Destination_Ports Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Exploits - Network_Activity: Protocol:Protocol_89 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Destination_Ports Potential_DoS_Outbound,4
175.45.176.1,0,149.171.126.12,0,89,6,1.1e-05,200,0,254,0,0,0,0,133333328.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930711,1421930711,0.006,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,9,7,13,6,6,6,DoS,1,Network_Activity: Protocol:Protocol_89 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Destination_Ports Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:DoS - Network_Activity: Protocol:Protocol_89 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Destination_Ports Potential_DoS_Outbound,3
175.45.176.1,0,149.171.126.12,0,89,6,1.1e-05,200,0,254,0,0,0,0,133333328.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930711,1421930711,0.006,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,9,7,13,6,6,6, Fuzzers,1,Network_Activity: Protocol:Protocol_89 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Destination_Ports Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type: Fuzzers - Network_Activity: Protocol:Protocol_89 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Destination_Ports Potential_DoS_Outbound,0
175.45.176.0,52101,149.171.126.10,80,114,5,1.010381,51099,526,254,252,20,1,5,395803.1875,3824.300049,46,12,255,255,1555382113,3144910416,1111,44,0,0,2069.692206,122.366219,1421930710,1421930711,21.880778,84.503633,0.108824,0.080836,0.027988,0,1,0.0,0.0,0,2,1,3,2,2,1,1, Fuzzers,1,Network_Activity: Protocol:Protocol_114 Service:Other Connection_State:State_5 High_Outbound_Traffic Duration:1.0s. Behavioral_Pattern: Normal_Behavior,MALICIOUS_ACTIVITY Type: Fuzzers - Network_Activity: Protocol:Protocol_114 Service:Other Connection_State:State_5 High_Outbound_Traffic Duration:1.0s. Behavioral_Pattern: Normal_Behavior,0
175.45.176.0,19073,149.171.126.12,80,114,5,0.456749,1100,268,254,252,2,1,5,17339.93945,3923.380371,10,6,255,255,3860656977,3588750308,110,45,0,0,2420.504241,113.740555,1421930710,1421930711,47.351889,76.042203,0.162678,0.076537,0.086141,0,1,0.0,0.0,0,2,1,7,2,2,1,1,Exploits,1,Network_Activity: Protocol:Protocol_114 Service:Other Connection_State:State_5 Duration:0.5s. Behavioral_Pattern: Normal_Behavior,MALICIOUS_ACTIVITY Type:Exploits - Network_Activity: Protocol:Protocol_114 Service:Other Connection_State:State_5 Duration:0.5s. Behavioral_Pattern: Normal_Behavior,4
175.45.176.1,1043,149.171.126.18,53,120,6,4e-06,114,0,254,0,0,0,2,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421930711,1421930711,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,16,16,7,13,7,3,7,Generic,1,Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Multiple_Destination_Ports Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Generic - Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Multiple_Destination_Ports Potential_DoS_Outbound,5
175.45.176.1,0,149.171.126.12,0,1,6,1.1e-05,200,0,254,0,0,0,0,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930711,1421930711,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,9,7,13,6,6,6,Analysis,1,Network_Activity: Protocol:TCP Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Destination_Ports Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Analysis - Network_Activity: Protocol:TCP Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Destination_Ports Potential_DoS_Outbound,1
175.45.176.1,0,149.171.126.12,0,1,6,1.1e-05,200,0,254,0,0,0,0,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930711,1421930711,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,9,7,13,6,6,6,Backdoors,1,Network_Activity: Protocol:TCP Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Destination_Ports Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Backdoors - Network_Activity: Protocol:TCP Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Destination_Ports Potential_DoS_Outbound,2
175.45.176.1,0,149.171.126.12,0,1,6,1.1e-05,200,0,254,0,0,0,0,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930711,1421930711,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,9,7,13,6,6,6,Exploits,1,Network_Activity: Protocol:TCP Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Destination_Ports Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Exploits - Network_Activity: Protocol:TCP Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Destination_Ports Potential_DoS_Outbound,4
175.45.176.1,0,149.171.126.12,0,1,6,1.1e-05,200,0,254,0,0,0,0,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930711,1421930711,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,9,7,13,6,6,6,DoS,1,Network_Activity: Protocol:TCP Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Destination_Ports Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:DoS - Network_Activity: Protocol:TCP Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Destination_Ports Potential_DoS_Outbound,3
175.45.176.1,0,149.171.126.12,0,1,6,1.1e-05,200,0,254,0,0,0,0,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930711,1421930711,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,9,7,13,6,6,6, Fuzzers,1,Network_Activity: Protocol:TCP Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Destination_Ports Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type: Fuzzers - Network_Activity: Protocol:TCP Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Destination_Ports Potential_DoS_Outbound,0
175.45.176.1,0,149.171.126.12,0,97,6,1.1e-05,200,0,254,0,0,0,0,72727272.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930711,1421930711,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,9,7,13,6,6,6,Analysis,1,Network_Activity: Protocol:Protocol_97 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Destination_Ports Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Analysis - Network_Activity: Protocol:Protocol_97 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Destination_Ports Potential_DoS_Outbound,1
175.45.176.1,0,149.171.126.12,0,97,6,1.1e-05,200,0,254,0,0,0,0,72727272.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930711,1421930711,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,9,7,13,6,6,6,Backdoors,1,Network_Activity: Protocol:Protocol_97 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Destination_Ports Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Backdoors - Network_Activity: Protocol:Protocol_97 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Destination_Ports Potential_DoS_Outbound,2
175.45.176.1,0,149.171.126.12,0,97,6,1.1e-05,200,0,254,0,0,0,0,72727272.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930711,1421930711,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,9,7,13,6,6,6,Exploits,1,Network_Activity: Protocol:Protocol_97 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Destination_Ports Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Exploits - Network_Activity: Protocol:Protocol_97 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Destination_Ports Potential_DoS_Outbound,4
175.45.176.1,0,149.171.126.12,0,97,6,1.1e-05,200,0,254,0,0,0,0,72727272.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930711,1421930711,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,9,7,13,6,6,6,DoS,1,Network_Activity: Protocol:Protocol_97 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Destination_Ports Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:DoS - Network_Activity: Protocol:Protocol_97 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Destination_Ports Potential_DoS_Outbound,3
175.45.176.1,0,149.171.126.12,0,97,6,1.1e-05,200,0,254,0,0,0,0,72727272.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930711,1421930711,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,9,7,13,6,6,6, Fuzzers,1,Network_Activity: Protocol:Protocol_97 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Destination_Ports Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type: Fuzzers - Network_Activity: Protocol:Protocol_97 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Destination_Ports Potential_DoS_Outbound,0
175.45.176.1,47439,149.171.126.18,53,120,6,1.1e-05,114,0,254,0,0,0,2,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421930711,1421930711,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,16,16,7,13,7,4,7,Generic,1,Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Multiple_Destination_Ports Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Generic - Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Multiple_Destination_Ports Potential_DoS_Outbound,5
175.45.176.2,50543,149.171.126.10,179,114,5,0.645681,534,268,254,252,2,1,0,5959.599121,2775.364258,10,6,255,255,1578456256,2365662278,53,45,0,0,3887.95981,187.605844,1421930710,1421930711,70.140444,112.194797,0.140826,0.084701,0.056125,0,1,0.0,0.0,0,3,2,3,2,2,2,2, Fuzzers,1,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Balanced_Communication Duration:0.6s. Behavioral_Pattern: Normal_Behavior,MALICIOUS_ACTIVITY Type: Fuzzers - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Balanced_Communication Duration:0.6s. Behavioral_Pattern: Normal_Behavior,0
175.45.176.1,0,149.171.126.12,0,105,6,7e-06,200,0,254,0,0,0,0,133333328.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930712,1421930712,0.006,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,9,1,5,1,1,1,Analysis,1,Network_Activity: Protocol:Protocol_105 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Analysis - Network_Activity: Protocol:Protocol_105 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Potential_DoS_Outbound,1
175.45.176.1,0,149.171.126.12,0,105,6,7e-06,200,0,254,0,0,0,0,133333328.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930712,1421930712,0.006,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,9,1,5,1,1,1,Backdoors,1,Network_Activity: Protocol:Protocol_105 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Backdoors - Network_Activity: Protocol:Protocol_105 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Potential_DoS_Outbound,2
